"filename", "language", "HTML", "Markdown", "JavaScript", "Java", "JSON", "TypeScript", "JSON with Comments", "TypeScript JSX", "vue", "SCSS", "CSS", "XML", "JavaScript JSX", "Ignore", "Draw.io", "Properties", "YAML", "SQL", "comment", "blank", "total"
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\theme\mixins\config.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\theme\mixins\function.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 61
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\theme\mixins\mixins.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 62
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\theme\utils\change-theme.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\theme\utils\index.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\utils\axios-req.ts", "TypeScript", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 115
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\utils\bus.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\utils\common-util.ts", "TypeScript", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 1, 127
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\utils\scroll-to.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 66
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\views\dashboard\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\views\error-page\401.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 79
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\views\error-page\404.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\views\login\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\views\login\login-basic.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 277
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\views\redirect\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\tsconfig.base.json", "JSON", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 54
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 21
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\tsconfig.node.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\typings\auto-imports.d.ts", "TypeScript", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 126
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\typings\basic.d.ts", "TypeScript", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 69
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\typings\components.d.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 25
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\typings\env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 131
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\.VSCodeCounter\2023-08-21_16-02-36\details.md", "Markdown", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\.VSCodeCounter\2023-08-21_16-02-36\diff-details.md", "Markdown", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\.VSCodeCounter\2023-08-21_16-02-36\diff.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\.VSCodeCounter\2023-08-21_16-02-36\results.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\.VSCodeCounter\2023-08-21_16-02-36\results.md", "Markdown", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\pom.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 11, 7, 99
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\EastWind.java", "Java", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\adivce\GlobalHandlerExceptionController.java", "Java", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 20
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\common\response\DownloadFileData.java", "Java", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\common\response\ResponseData.java", "Java", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\config\GlobalWebMvcConfigurer.java", "Java", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 41
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\config\RedisTemplateConfig.java", "Java", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\controller\LoginController.java", "Java", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\controller\UserController.java", "Java", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 54
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\dao\UserMapper.java", "Java", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 21
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\entity\Captcha.java", "Java", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\entity\Token.java", "Java", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\entity\User.java", "Java", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\enums\EnumPermission.java", "Java", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 34
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\handlers\EnumPermissionHandler.java", "Java", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\interceptors\AuthInterceptor.java", "Java", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 50
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\interceptors\GlobalInterceptor.java", "Java", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\model\Base64Model.java", "Java", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\model\LoginRequest.java", "Java", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\model\LoginResponse.java", "Java", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\repository\CaptchaRepository.java", "Java", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\repository\TokenRepository.java", "Java", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\repository\impl\CaptchaRepositoryImpl.java", "Java", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 44
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\repository\impl\TokenRepositoryImpl.java", "Java", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 53
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\AuthService.java", "Java", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\CaptchaService.java", "Java", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 15
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\TokenService.java", "Java", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\UserService.java", "Java", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\impl\AuthServiceImpl.java", "Java", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 48
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\impl\CaptchaServiceImpl.java", "Java", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 48
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\impl\TokenServiceImpl.java", "Java", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 45
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\java\com\ew\service\impl\UserServiceImpl.java", "Java", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 68
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\resources\application-dev.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 5, 2, 25
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\resources\application.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\main\resources\mapper\UserMapper.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 38
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind\src\test\java\com\ew\dao\TestUserMapper.java", "Java", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\package.json", "JSON", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\codes\996ForCredit\libs\FileUploadUtils.java", "Java", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 64
"d:\codes\996ForCredit\libs\UploadController.java", "Java", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 40
"d:\codes\996ForCredit\libs\jquery-3.7.0.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\codes\996ForCredit\libs\request.js", "JavaScript", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 6, 83
"d:\codes\996ForCredit\libs\user.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 40
"d:\codes\996ForCredit\libs\vue.js", "JavaScript", 0, 0, 15017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 118, 15361
"d:\codes\996ForCredit\templetes\frame.html", "HTML", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"d:\codes\996ForCredit\templetes\jquery.html", "HTML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"d:\codes\996ForCredit\templetes\templete-vue.html", "HTML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"d:\codes\996ForCredit\tests\templete.html", "HTML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"d:\codes\996ForCredit\tests\test.html", "HTML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"Total", "-", 2637, 1082, 16550, 2958, 10368, 1625, 20, 13, 1674, 1132, 38, 2032, 10, 9, 306, 19, 126, 319, 2295, 2304, 45517
